x,y,value
0.56,0.04,0.80438496
0.57,0.04,0.81120314
0.58,0.04,0.81780281
0.59,0.04,0.82418926
0.6,0.04,0.8303678
0.61,0.04,0.83634371
0.62,0.04,0.84212226
0.63,0.04,0.84770866
0.64,0.04,0.8531081
0.65,0.04,0.85832569
0.66,0.04,0.8633665
0.67,0.04,0.86823555
0.68,0.04,0.87293776
0.69,0.04,0.87747799
0.7,0.04,0.88186102
0.71,0.04,0.88609155
0.72,0.04,0.89017419
0.73,0.04,0.89411347
0.74,0.04,0.89791382
0.75,0.04,0.90157957
0.76,0.04,0.90511498
0.77,0.04,0.9085242
0.78,0.04,0.91181127
0.79,0.04,0.91498017
0.8,0.04,0.91803474
0.81,0.04,0.92097875
0.82,0.04,0.92381587
0.83,0.04,0.92654966
0.84,0.04,0.92918361
0.85,0.04,0.93172108
0.86,0.04,0.93416537
0.87,0.04,0.93651966
0.88,0.04,0.93878705
0.89,0.04,0.94097055
0.9,0.04,0.94307309
0.91,0.04,0.94509749
0.92,0.04,0.94704649
0.93,0.04,0.94892277
0.94,0.04,0.95072889
0.95,0.04,0.95246735
0.96,0.04,0.95414057
0.97,0.04,0.9557509
0.98,0.04,0.95730059
0.99,0.04,0.95879184
1,0.04,0.96022676
-1,0.05,-0.95809319
-0.99,0.05,-0.95666146
-0.98,0.05,-0.95517353
-0.97,0.05,-0.95362728
-0.96,0.05,-0.95202053
-0.95,0.05,-0.95035102
-0.94,0.05,-0.94861642
-0.93,0.05,-0.94681431
-0.92,0.05,-0.94494221
-0.91,0.05,-0.94299754
-0.9,0.05,-0.94097764
-0.89,0.05,-0.93887977
-0.88,0.05,-0.93670112
-0.87,0.05,-0.93443877
-0.86,0.05,-0.93208971
-0.85,0.05,-0.92965085
-0.84,0.05,-0.92711902
-0.83,0.05,-0.92449092
-0.82,0.05,-0.9217632
-0.81,0.05,-0.91893239
-0.8,0.05,-0.91599492
-0.79,0.05,-0.91294714
-0.78,0.05,-0.90978528
-0.77,0.05,-0.90650551
-0.76,0.05,-0.90310387
-0.75,0.05,-0.89957632
-0.74,0.05,-0.8959187
-0.73,0.05,-0.8921268
-0.72,0.05,-0.88819628
-0.71,0.05,-0.8841227
-0.7,0.05,-0.87990157
-0.69,0.05,-0.87552828
-0.68,0.05,-0.87099814
-0.67,0.05,-0.86630638
-0.66,0.05,-0.86144815
-0.65,0.05,-0.85641854
-0.64,0.05,-0.85121254
-0.63,0.05,-0.8458251
-0.62,0.05,-0.84025112
-0.61,0.05,-0.83448541
-0.6,0.05,-0.82852277
-0.59,0.05,-0.82235796
-0.58,0.05,-0.8159857
-0.57,0.05,-0.8094007
-0.56,0.05,-0.80259766
-0.55,0.05,-0.79557129
-0.54,0.05,-0.7883163
-0.53,0.05,-0.78082745
-0.52,0.05,-0.77309952
-0.51,0.05,-0.76512737
-0.5,0.05,-0.75690591
-0.49,0.05,-0.74843016
-0.48,0.05,-0.73969523
-0.47,0.05,-0.73069635
-0.46,0.05,-0.72142891
-0.45,0.05,-0.71188846
-0.44,0.05,-0.70207072
-0.43,0.05,-0.69197163
-0.42,0.05,-0.68158734
-0.41,0.05,-0.67091426
-0.4,0.05,-0.65994907
-0.39,0.05,-0.64868875
-0.38,0.05,-0.6371306
-0.37,0.05,-0.62527225
-0.36,0.05,-0.61311171
-0.35,0.05,-0.60064739
-0.34,0.05,-0.5878781
-0.33,0.05,-0.57480311
-0.32,0.05,-0.56142213
-0.31,0.05,-0.54773538
-0.3,0.05,-0.53374358
-0.29,0.05,-0.51944799
-0.28,0.05,-0.50485041
-0.27,0.05,-0.48995322
-0.26,0.05,-0.47475937
-0.25,0.05,-0.45927244
-0.24,0.05,-0.44349661
-0.23,0.05,-0.42743669
-0.22,0.05,-0.41109812
-0.21,0.05,-0.394487
-0.2,0.05,-0.37761006
-0.19,0.05,-0.3604747
-0.18,0.05,-0.34308896
-0.17,0.05,-0.3254615
-0.16,0.05,-0.30760165
-0.15,0.05,-0.28951934
-0.14,0.05,-0.27122512
-0.13,0.05,-0.25273013
-0.12,0.05,-0.23404608
-0.11,0.05,-0.21518521
-0.1,0.05,-0.19616031
-0.09,0.05,-0.17698463
-0.08,0.05,-0.15767189
-0.07,0.05,-0.13823622
-0.06,0.05,-0.11869212
-0.05,0.05,-0.099054455
-0.04,0.05,-0.079338351
-0.03,0.05,-0.059559196
-0.02,0.05,-0.039732578
-0.01,0.05,-0.019874234
0,0.05,0
0.01,0.05,0.019874234
0.02,0.05,0.039732578
0.03,0.05,0.059559196
0.04,0.05,0.079338351
0.05,0.05,0.099054455
0.06,0.05,0.11869212
0.07,0.05,0.13823622
0.08,0.05,0.15767189
0.09,0.05,0.17698463
0.1,0.05,0.19616031
0.11,0.05,0.21518521
0.12,0.05,0.23404608
0.13,0.05,0.25273013
0.14,0.05,0.27122512
0.15,0.05,0.28951934
0.16,0.05,0.30760165
0.17,0.05,0.3254615
0.18,0.05,0.34308896
0.19,0.05,0.3604747
0.2,0.05,0.37761006
0.21,0.05,0.394487
0.22,0.05,0.41109812
0.23,0.05,0.42743669
0.24,0.05,0.44349661
0.25,0.05,0.45927244
0.26,0.05,0.47475937
0.27,0.05,0.48995322
0.28,0.05,0.50485041
0.29,0.05,0.51944799
0.3,0.05,0.53374358
0.31,0.05,0.54773538
0.32,0.05,0.56142213
0.33,0.05,0.57480311
0.34,0.05,0.5878781
0.35,0.05,0.60064739
0.36,0.05,0.61311171
0.37,0.05,0.62527225
0.38,0.05,0.6371306
0.39,0.05,0.64868875
0.4,0.05,0.65994907
0.41,0.05,0.67091426
0.42,0.05,0.68158734
0.43,0.05,0.69197163
0.44,0.05,0.70207072
0.45,0.05,0.71188846
0.46,0.05,0.72142891
0.47,0.05,0.73069635
0.48,0.05,0.73969523
0.49,0.05,0.74843016
0.5,0.05,0.75690591
0.51,0.05,0.76512737
0.52,0.05,0.77309952
0.53,0.05,0.78082745
0.54,0.05,0.7883163
0.55,0.05,0.79557129
0.56,0.05,0.80259766
0.57,0.05,0.8094007
0.58,0.05,0.8159857
0.59,0.05,0.82235796
0.6,0.05,0.82852277
0.61,0.05,0.83448541
0.62,0.05,0.84025112
0.63,0.05,0.8458251
0.64,0.05,0.85121254
0.65,0.05,0.85641854
0.66,0.05,0.86144815
0.67,0.05,0.86630638
0.68,0.05,0.87099814
0.69,0.05,0.87552828
0.7,0.05,0.87990157
0.71,0.05,0.8841227
0.72,0.05,0.88819628
0.73,0.05,0.8921268
0.74,0.05,0.8959187
0.75,0.05,0.89957632
0.76,0.05,0.90310387
0.77,0.05,0.90650551
0.78,0.05,0.90978528
0.79,0.05,0.91294714
0.8,0.05,0.91599492
0.81,0.05,0.91893239
0.82,0.05,0.9217632
0.83,0.05,0.92449092
0.84,0.05,0.92711902
0.85,0.05,0.92965085
0.86,0.05,0.93208971
0.87,0.05,0.93443877
0.88,0.05,0.93670112
0.89,0.05,0.93887977
0.9,0.05,0.94097764
0.91,0.05,0.94299754
0.92,0.05,0.94494221
0.93,0.05,0.94681431
0.94,0.05,0.94861642
0.95,0.05,0.95035102
0.96,0.05,0.95202053
0.97,0.05,0.95362728
0.98,0.05,0.95517353
0.99,0.05,0.95666146
1,0.05,0.95809319
-1,0.06,-0.95548979
-0.99,0.06,-0.95406195
-0.98,0.06,-0.95257806
-0.97,0.06,-0.95103601
-0.96,0.06,-0.94943363
-0.95,0.06,-0.94776866
-0.94,0.06,-0.94603877
-0.93,0.06,-0.94424156
-0.92,0.06,-0.94237455
-0.91,0.06,-0.94043515
-0.9,0.06,-0.93842074
-0.89,0.06,-0.93632858
-0.88,0.06,-0.93415585
-0.87,0.06,-0.93189964
-0.86,0.06,-0.92955697
-0.85,0.06,-0.92712474
-0.84,0.06,-0.92459978
-0.83,0.06,-0.92197883
-0.82,0.06,-0.91925852
-0.81,0.06,-0.9164354
-0.8,0.06,-0.91350591
-0.79,0.06,-0.91046641
-0.78,0.06,-0.90731315
-0.77,0.06,-0.90404229
-0.76,0.06,-0.90064989
-0.75,0.06,-0.89713192
-0.74,0.06,-0.89348425
-0.73,0.06,-0.88970265
-0.72,0.06,-0.88578281
-0.71,0.06,-0.8817203
-0.7,0.06,-0.87751064
-0.69,0.06,-0.87314923
-0.68,0.06,-0.8686314
-0.67,0.06,-0.86395239
-0.66,0.06,-0.85910737
-0.65,0.06,-0.85409142
-0.64,0.06,-0.84889956
-0.63,0.06,-0.84352677
-0.62,0.06,-0.83796792
-0.61,0.06,-0.83221788
-0.6,0.06,-0.82627145
-0.59,0.06,-0.82012339
-0.58,0.06,-0.81376844
-0.57,0.06,-0.80720134
-0.56,0.06,-0.80041678
-0.55,0.06,-0.7934095
-0.54,0.06,-0.78617423
-0.53,0.06,-0.77870573
-0.52,0.06,-0.7709988
-0.51,0.06,-0.76304831
-0.5,0.06,-0.75484919
-0.49,0.06,-0.74639647
-0.48,0.06,-0.73768527
-0.47,0.06,-0.72871085
-0.46,0.06,-0.7194686
-0.45,0.06,-0.70995407
-0.44,0.06,-0.70016301
-0.43,0.06,-0.69009135
-0.42,0.06,-0.67973528
-0.41,0.06,-0.6690912
-0.4,0.06,-0.65815581
-0.39,0.06,-0.64692609
-0.38,0.06,-0.63539934
-0.37,0.06,-0.62357322
-0.36,0.06,-0.61144572
-0.35,0.06,-0.59901527
-0.34,0.06,-0.58628068
-0.33,0.06,-0.57324121
-0.32,0.06,-0.55989659
-0.31,0.06,-0.54624703
-0.3,0.06,-0.53229325
-0.29,0.06,-0.51803651
-0.28,0.06,-0.50347859
-0.27,0.06,-0.48862188
-0.26,0.06,-0.47346932
-0.25,0.06,-0.45802447
-0.24,0.06,-0.44229151
-0.23,0.06,-0.42627522
-0.22,0.06,-0.40998105
-0.21,0.06,-0.39341507
-0.2,0.06,-0.37658399
-0.19,0.06,-0.35949519
-0.18,0.06,-0.34215669
-0.17,0.06,-0.32457713
-0.16,0.06,-0.30676581
-0.15,0.06,-0.28873264
-0.14,0.06,-0.27048813
-0.13,0.06,-0.2520434
-0.12,0.06,-0.23341011
-0.11,0.06,-0.2146005
-0.1,0.06,-0.19562729
-0.09,0.06,-0.17650372
-0.08,0.06,-0.15724345
-0.07,0.06,-0.13786059
-0.06,0.06,-0.11836961
-0.05,0.06,-0.098785298
-0.04,0.06,-0.079122767
-0.03,0.06,-0.059397358
-0.02,0.06,-0.039624614
-0.01,0.06,-0.01982023
0,0.06,0
0.01,0.06,0.01982023
0.02,0.06,0.039624614
0.03,0.06,0.059397358
0.04,0.06,0.079122767
0.05,0.06,0.098785298
0.06,0.06,0.11836961
0.07,0.06,0.13786059
0.08,0.06,0.15724345
0.09,0.06,0.17650372
0.1,0.06,0.19562729
0.11,0.06,0.2146005
0.12,0.06,0.23341011
0.13,0.06,0.2520434
0.14,0.06,0.27048813
0.15,0.06,0.28873264
0.16,0.06,0.30676581
0.17,0.06,0.32457713
0.18,0.06,0.34215669
0.19,0.06,0.35949519
0.2,0.06,0.37658399
0.21,0.06,0.39341507
0.22,0.06,0.40998105
0.23,0.06,0.42627522
0.24,0.06,0.44229151
0.25,0.06,0.45802447
0.26,0.06,0.47346932
0.27,0.06,0.48862188
0.28,0.06,0.50347859
0.29,0.06,0.51803651
0.3,0.06,0.53229325
0.31,0.06,0.54624703
0.32,0.06,0.55989659
0.33,0.06,0.57324121
0.34,0.06,0.58628068
0.35,0.06,0.59901527
0.36,0.06,0.61144572
0.37,0.06,0.62357322
0.38,0.06,0.63539934
0.39,0.06,0.64692609
0.4,0.06,0.65815581
0.41,0.06,0.6690912
0.42,0.06,0.67973528
0.43,0.06,0.69009135
0.44,0.06,0.70016301
0.45,0.06,0.70995407
0.46,0.06,0.7194686
0.47,0.06,0.72871085
0.48,0.06,0.73768527
0.49,0.06,0.74639647
0.5,0.06,0.75484919
0.51,0.06,0.76304831
0.52,0.06,0.7709988
0.53,0.06,0.77870573
0.54,0.06,0.78617423
0.55,0.06,0.7934095
0.56,0.06,0.80041678
0.57,0.06,0.80720134
0.58,0.06,0.81376844
0.59,0.06,0.82012339
0.6,0.06,0.82627145
0.61,0.06,0.83221788
0.62,0.06,0.83796792
0.63,0.06,0.84352677
0.64,0.06,0.84889956
0.65,0.06,0.85409142
0.66,0.06,0.85910737
0.67,0.06,0.86395239
0.68,0.06,0.8686314
0.69,0.06,0.87314923
0.7,0.06,0.87751064
0.71,0.06,0.8817203
0.72,0.06,0.88578281
0.73,0.06,0.88970265
0.74,0.06,0.89348425
0.75,0.06,0.89713192
0.76,0.06,0.90064989
0.77,0.06,0.90404229
0.78,0.06,0.90731315
0.79,0.06,0.91046641
0.8,0.06,0.91350591
0.81,0.06,0.9164354
0.82,0.06,0.91925852
0.83,0.06,0.92197883
0.84,0.06,0.92459978
0.85,0.06,0.92712474
0.86,0.06,0.92955697
0.87,0.06,0.93189964
0.88,0.06,0.93415585
0.89,0.06,0.93632858
0.9,0.06,0.93842074
0.91,0.06,0.94043515
0.92,0.06,0.94237455
0.93,0.06,0.94424156
0.94,0.06,0.94603877
0.95,0.06,0.94776866
0.96,0.06,0.94943363
0.97,0.06,0.95103601
0.98,0.06,0.95257806
0.99,0.06,0.95406195
1,0.06,0.95548979
-1,0.07,-0.95241913
-0.99,0.07,-0.95099587
-0.98,0.07,-0.94951675
-0.97,0.07,-0.94797966
-0.96,0.07,-0.94638243
-0.95,0.07,-0.94472281
-0.94,0.07,-0.94299848
-0.93,0.07,-0.94120705
-0.92,0.07,-0.93934603
-0.91,0.07,-0.93741287
-0.9,0.07,-0.93540494
-0.89,0.07,-0.9333195
-0.88,0.07,-0.93115375
-0.87,0.07,-0.92890479
-0.86,0.07,-0.92656964
-0.85,0.07,-0.92414523
-0.84,0.07,-0.92162839
-0.83,0.07,-0.91901586
-0.82,0.07,-0.9163043
-0.81,0.07,-0.91349025
-0.8,0.07,-0.91057017
-0.79,0.07,-0.90754044
-0.78,0.07,-0.90439731
-0.77,0.07,-0.90113696
-0.76,0.07,-0.89775547
-0.75,0.07,-0.8942488
-0.74,0.07,-0.89061285
-0.73,0.07,-0.88684341
-0.72,0.07,-0.88293616
-0.71,0.07,-0.87888671
-0.7,0.07,-0.87469058
-0.69,0.07,-0.87034319
-0.68,0.07,-0.86583988
-0.67,0.07,-0.8611759
-0.66,0.07,-0.85634645
-0.65,0.07,-0.85134662
-0.64,0.07,-0.84617145
-0.63,0.07,-0.84081592
-0.62,0.07,-0.83527494
-0.61,0.07,-0.82954338
-0.6,0.07,-0.82361606
-0.59,0.07,-0.81748775
-0.58,0.07,-0.81115323
-0.57,0.07,-0.80460723
-0.56,0.07,-0.79784448
-0.55,0.07,-0.79085972
-0.54,0.07,-0.7836477
-0.53,0.07,-0.77620319
-0.52,0.07,-0.76852103
-0.51,0.07,-0.7605961
-0.5,0.07,-0.75242333
-0.49,0.07,-0.74399777
-0.48,0.07,-0.73531457
-0.47,0.07,-0.72636899
-0.46,0.07,-0.71715643
-0.45,0.07,-0.70767248
-0.44,0.07,-0.69791289
-0.43,0.07,-0.6878736
-0.42,0.07,-0.67755081
-0.41,0.07,-0.66694094
-0.4,0.07,-0.65604069
-0.39,0.07,-0.64484706
-0.38,0.07,-0.63335736
-0.37,0.07,-0.62156924
-0.36,0.07,-0.60948072
-0.35,0.07,-0.59709021
-0.34,0.07,-0.58439654
-0.33,0.07,-0.57139898
-0.32,0.07,-0.55809725
-0.31,0.07,-0.54449155
-0.3,0.07,-0.53058262
-0.29,0.07,-0.51637169
-0.28,0.07,-0.50186056
-0.27,0.07,-0.48705159
-0.26,0.07,-0.47194773
-0.25,0.07,-0.45655252
-0.24,0.07,-0.44087011
-0.23,0.07,-0.4249053
-0.22,0.07,-0.40866349
-0.21,0.07,-0.39215075
-0.2,0.07,-0.37537376
-0.19,0.07,-0.35833988
-0.18,0.07,-0.3410571
-0.17,0.07,-0.32353404
-0.16,0.07,-0.30577996
-0.15,0.07,-0.28780474
-0.14,0.07,-0.26961886
-0.13,0.07,-0.2512334
-0.12,0.07,-0.23266
-0.11,0.07,-0.21391083
-0.1,0.07,-0.1949986
-0.09,0.07,-0.17593649
-0.08,0.07,-0.15673812
-0.07,0.07,-0.13741755
-0.06,0.07,-0.1179892
-0.05,0.07,-0.098467831
-0.04,0.07,-0.078868489
-0.03,0.07,-0.059206472
-0.02,0.07,-0.039497272
-0.01,0.07,-0.019756533
0,0.07,0
0.01,0.07,0.019756533
0.02,0.07,0.039497272
0.03,0.07,0.059206472
0.04,0.07,0.078868489
0.05,0.07,0.098467831
0.06,0.07,0.1179892
0.07,0.07,0.13741755
0.08,0.07,0.15673812
0.09,0.07,0.17593649
0.1,0.07,0.1949986
0.11,0.07,0.21391083
0.12,0.07,0.23266
0.13,0.07,0.2512334
0.14,0.07,0.26961886
0.15,0.07,0.28780474
0.16,0.07,0.30577996
0.17,0.07,0.32353404
0.18,0.07,0.3410571
0.19,0.07,0.35833988
0.2,0.07,0.37537376
0.21,0.07,0.39215075
0.22,0.07,0.40866349
0.23,0.07,0.4249053
0.24,0.07,0.44087011
0.25,0.07,0.45655252
0.26,0.07,0.47194773
0.27,0.07,0.48705159
0.28,0.07,0.50186056
0.29,0.07,0.51637169
0.3,0.07,0.53058262
0.31,0.07,0.54449155
0.32,0.07,0.55809725
0.33,0.07,0.57139898
0.34,0.07,0.58439654
0.35,0.07,0.59709021
0.36,0.07,0.60948072
0.37,0.07,0.62156924
0.38,0.07,0.63335736
0.39,0.07,0.64484706
0.4,0.07,0.65604069
0.41,0.07,0.66694094
0.42,0.07,0.67755081
0.43,0.07,0.6878736
0.44,0.07,0.69791289
0.45,0.07,0.70767248
0.46,0.07,0.71715643
0.47,0.07,0.72636899
0.48,0.07,0.73531457
0.49,0.07,0.74399777
0.5,0.07,0.75242333
0.51,0.07,0.7605961
0.52,0.07,0.76852103
0.53,0.07,0.77620319
0.54,0.07,0.7836477
0.55,0.07,0.79085972
0.56,0.07,0.79784448
0.57,0.07,0.80460723
0.58,0.07,0.81115323
0.59,0.07,0.81748775
0.6,0.07,0.82361606
0.61,0.07,0.82954338
0.62,0.07,0.83527494
0.63,0.07,0.84081592
0.64,0.07,0.84617145
0.65,0.07,0.85134662
0.66,0.07,0.85634645
0.67,0.07,0.8611759
0.68,0.07,0.86583988
0.69,0.07,0.87034319
0.7,0.07,0.87469058
0.71,0.07,0.87888671
0.72,0.07,0.88293616
0.73,0.07,0.88684341
0.74,0.07,0.89061285
0.75,0.07,0.8942488
0.76,0.07,0.89775547
0.77,0.07,0.90113696
0.78,0.07,0.90439731
0.79,0.07,0.90754044
0.8,0.07,0.91057017
0.81,0.07,0.91349025
0.82,0.07,0.9163043
0.83,0.07,0.91901586
0.84,0.07,0.92162839
0.85,0.07,0.92414523
0.86,0.07,0.92656964
0.87,0.07,0.92890479
0.88,0.07,0.93115375
0.89,0.07,0.9333195
0.9,0.07,0.93540494
0.91,0.07,0.93741287
0.92,0.07,0.93934603
0.93,0.07,0.94120705
0.94,0.07,0.94299848
0.95,0.07,0.94472281
0.96,0.07,0.94638243
0.97,0.07,0.94797966
0.98,0.07,0.94951675
0.99,0.07,0.95099587
1,0.07,0.95241913
-1,0.08,-0.94888423
-0.99,0.08,-0.94746626
-0.98,0.08,-0.94599263
-0.97,0.08,-0.94446124
-0.96,0.08,-0.94286994
-0.95,0.08,-0.94121648
-0.94,0.08,-0.93949855
-0.93,0.08,-0.93771376
-0.92,0.08,-0.93585965
-0.91,0.08,-0.93393367
-0.9,0.08,-0.93193319
-0.89,0.08,-0.92985549
-0.88,0.08,-0.92769778
-0.87,0.08,-0.92545717
-0.86,0.08,-0.92313069
-0.85,0.08,-0.92071527
-0.84,0.08,-0.91820777
-0.83,0.08,-0.91560494
-0.82,0.08,-0.91290344
-0.81,0.08,-0.91009983
-0.8,0.08,-0.9071906
-0.79,0.08,-0.90417211
-0.78,0.08,-0.90104065
-0.77,0.08,-0.8977924
-0.76,0.08,-0.89442345
-0.75,0.08,-0.89092981
-0.74,0.08,-0.88730735
-0.73,0.08,-0.88355189
-0.72,0.08,-0.87965915
-0.71,0.08,-0.87562473
-0.7,0.08,-0.87144417
-0.69,0.08,-0.86711292
-0.68,0.08,-0.86262632
-0.67,0.08,-0.85797965
-0.66,0.08,-0.85316812
-0.65,0.08,-0.84818685
-0.64,0.08,-0.84303089
-0.63,0.08,-0.83769524
-0.62,0.08,-0.83217482
-0.61,0.08,-0.82646454
-0.6,0.08,-0.82055921
-0.59,0.08,-0.81445365
-0.58,0.08,-0.80814264
-0.57,0.08,-0.80162094
-0.56,0.08,-0.79488329
-0.55,0.08,-0.78792445
-0.54,0.08,-0.78073919
-0.53,0.08,-0.77332232
-0.52,0.08,-0.76566867
-0.51,0.08,-0.75777315
-0.5,0.08,-0.74963072
-0.49,0.08,-0.74123643
-0.48,0.08,-0.73258545
-0.47,0.08,-0.72367307
-0.46,0.08,-0.71449471
-0.45,0.08,-0.70504596
-0.44,0.08,-0.69532259
-0.43,0.08,-0.68532057
-0.42,0.08,-0.67503609
-0.41,0.08,-0.66446559
-0.4,0.08,-0.6536058
-0.39,0.08,-0.64245372
-0.38,0.08,-0.63100666
-0.37,0.08,-0.61926229
-0.36,0.08,-0.60721863
-0.35,0.08,-0.59487411
-0.34,0.08,-0.58222756
-0.33,0.08,-0.56927824
-0.32,0.08,-0.55602587
-0.31,0.08,-0.54247068
-0.3,0.08,-0.52861337
-0.29,0.08,-0.51445518
-0.28,0.08,-0.49999791
-0.27,0.08,-0.4852439
-0.26,0.08,-0.4701961
-0.25,0.08,-0.45485803
-0.24,0.08,-0.43923383
-0.23,0.08,-0.42332827
-0.22,0.08,-0.40714674
-0.21,0.08,-0.39069528
-0.2,0.08,-0.37398056
-0.19,0.08,-0.35700991
-0.18,0.08,-0.33979127
-0.17,0.08,-0.32233324
-0.16,0.08,-0.30464506
-0.15,0.08,-0.28673655
-0.14,0.08,-0.26861817
-0.13,0.08,-0.25030095
-0.12,0.08,-0.23179648
-0.11,0.08,-0.2131169
-0.1,0.08,-0.19427487
-0.09,0.08,-0.1752835
-0.08,0.08,-0.15615639
-0.07,0.08,-0.13690753
-0.06,0.08,-0.11755128
-0.05,0.08,-0.098102368
-0.04,0.08,-0.07857577
-0.03,0.08,-0.058986728
-0.02,0.08,-0.039350678
-0.01,0.08,-0.019683207
0,0.08,0
0.01,0.08,0.019683207
0.02,0.08,0.039350678
0.03,0.08,0.058986728
0.04,0.08,0.07857577
0.05,0.08,0.098102368
0.06,0.08,0.11755128
0.07,0.08,0.13690753
0.08,0.08,0.15615639
0.09,0.08,0.1752835
0.1,0.08,0.19427487
0.11,0.08,0.2131169
0.12,0.08,0.23179648
0.13,0.08,0.25030095
0.14,0.08,0.26861817
0.15,0.08,0.28673655
0.16,0.08,0.30464506
0.17,0.08,0.32233324
0.18,0.08,0.33979127
0.19,0.08,0.35700991
0.2,0.08,0.37398056
0.21,0.08,0.39069528
0.22,0.08,0.40714674
0.23,0.08,0.42332827
0.24,0.08,0.43923383
0.25,0.08,0.45485803
0.26,0.08,0.4701961
0.27,0.08,0.4852439
0.28,0.08,0.49999791
0.29,0.08,0.51445518
0.3,0.08,0.52861337
0.31,0.08,0.54247068
0.32,0.08,0.55602587
0.33,0.08,0.56927824
0.34,0.08,0.58222756
0.35,0.08,0.59487411
0.36,0.08,0.60721863
0.37,0.08,0.61926229
0.38,0.08,0.63100666
0.39,0.08,0.64245372
0.4,0.08,0.6536058
0.41,0.08,0.66446559
0.42,0.08,0.67503609
0.43,0.08,0.68532057
0.44,0.08,0.69532259
0.45,0.08,0.70504596
0.46,0.08,0.71449471
0.47,0.08,0.72367307
0.48,0.08,0.73258545
0.49,0.08,0.74123643
0.5,0.08,0.74963072
0.51,0.08,0.75777315
0.52,0.08,0.76566867
0.53,0.08,0.77332232
0.54,0.08,0.78073919
0.55,0.08,0.78792445
0.56,0.08,0.79488329
0.57,0.08,0.80162094
0.58,0.08,0.80814264
0.59,0.08,0.81445365
0.6,0.08,0.82055921
0.61,0.08,0.82646454
0.62,0.08,0.83217482
0.63,0.08,0.83769524
0.64,0.08,0.84303089
0.65,0.08,0.84818685
0.66,0.08,0.85316812
0.67,0.08,0.85797965
0.68,0.08,0.86262632
0.69,0.08,0.86711292
0.7,0.08,0.87144417
0.71,0.08,0.87562473
0.72,0.08,0.87965915
0.73,0.08,0.88355189
0.74,0.08,0.88730735
0.75,0.08,0.89092981
0.76,0.08,0.89442345
0.77,0.08,0.8977924
0.78,0.08,0.90104065
0.79,0.08,0.90417211
0.8,0.08,0.9071906
0.81,0.08,0.91009983
0.82,0.08,0.91290344
0.83,0.08,0.91560494
0.84,0.08,0.91820777
0.85,0.08,0.92071527
0.86,0.08,0.92313069
0.87,0.08,0.92545717
0.88,0.08,0.92769778
0.89,0.08,0.92985549
0.9,0.08,0.93193319
0.91,0.08,0.93393367
0.92,0.08,0.93585965
0.93,0.08,0.93771376
0.94,0.08,0.93949855
0.95,0.08,0.94121648
0.96,0.08,0.94286994
0.97,0.08,0.94446124
0.98,0.08,0.94599263
0.99,0.08,0.94746626
1,0.08,0.94888423
-1,0.09,-0.94488859
-0.99,0.09,-0.94347659
-0.98,0.09,-0.94200916
-0.97,0.09,-0.94048423
-0.96,0.09,-0.93889962
-0.95,0.09,-0.93725313
-0.94,0.09,-0.93554243
-0.93,0.09,-0.93376516
-0.92,0.09,-0.93191886
-0.91,0.09,-0.93000099
-0.9,0.09,-0.92800892
-0.89,0.09,-0.92593997
-0.88,0.09,-0.92379135
-0.87,0.09,-0.92156017
-0.86,0.09,-0.91924349
-0.85,0.09,-0.91683825
-0.84,0.09,-0.91434131
-0.83,0.09,-0.91174944
-0.82,0.09,-0.90905931
-0.81,0.09,-0.90626751
-0.8,0.09,-0.90337052
-0.79,0.09,-0.90036475
-0.78,0.09,-0.89724647
-0.77,0.09,-0.8940119
-0.76,0.09,-0.89065714
-0.75,0.09,-0.8871782
-0.74,0.09,-0.883571
-0.73,0.09,-0.87983136
-0.72,0.09,-0.87595501
-0.71,0.09,-0.87193758
-0.7,0.09,-0.86777462
-0.69,0.09,-0.8634616
-0.68,0.09,-0.8589939
-0.67,0.09,-0.8543668
-0.66,0.09,-0.84957553
-0.65,0.09,-0.84461523
-0.64,0.09,-0.83948099
-0.63,0.09,-0.8341678
-0.62,0.09,-0.82867063
-0.61,0.09,-0.82298439
-0.6,0.09,-0.81710393
-0.59,0.09,-0.81102408
-0.58,0.09,-0.80473965
-0.57,0.09,-0.7982454
-0.56,0.09,-0.79153612
-0.55,0.09,-0.78460659
-0.54,0.09,-0.77745159
-0.53,0.09,-0.77006595
-0.52,0.09,-0.76244453
-0.51,0.09,-0.75458225
-0.5,0.09,-0.74647411
-0.49,0.09,-0.73811517
-0.48,0.09,-0.72950062
-0.47,0.09,-0.72062577
-0.46,0.09,-0.71148606
-0.45,0.09,-0.7020771
-0.44,0.09,-0.69239467
-0.43,0.09,-0.68243476
-0.42,0.09,-0.67219359
-0.41,0.09,-0.66166761
-0.4,0.09,-0.65085354
-0.39,0.09,-0.63974842
-0.38,0.09,-0.62834956
-0.37,0.09,-0.61665464
-0.36,0.09,-0.60466171
-0.35,0.09,-0.59236917
-0.34,0.09,-0.57977587
-0.33,0.09,-0.56688107
-0.32,0.09,-0.55368451
-0.31,0.09,-0.5401864
-0.3,0.09,-0.52638744
-0.29,0.09,-0.51228887
-0.28,0.09,-0.49789248
-0.27,0.09,-0.4832006
-0.26,0.09,-0.46821616
-0.25,0.09,-0.45294267
-0.24,0.09,-0.43738427
-0.23,0.09,-0.42154568
-0.22,0.09,-0.40543229
-0.21,0.09,-0.38905011
-0.2,0.09,-0.37240578
-0.19,0.09,-0.35550658
-0.18,0.09,-0.33836045
-0.17,0.09,-0.32097593
